Sid,Symbol,Interval,OpenValue,LowValue,CloseValue,HighValue,VolumeValue,StartDateTime,EndDateTime
3141,ETHUSDT,1h,1613.88,1617.58,1613.3,1614.87,11112.51,2023-01-26 11:00:00.000,2023-01-26 11:59:59.000
3142,ETHUSDT,1h,1614.87,1618.74,1612.69,1616.14,12039.39,2023-01-26 12:00:00.000,2023-01-26 12:59:59.000
3143,ETHUSDT,1h,1616.14,1620.76,1615,1619.59,10242.54,2023-01-26 13:00:00.000,2023-01-26 13:59:59.000
3144,ETHUSDT,1h,1619.58,1621.9,1597.3,1613.23,43444.37,2023-01-26 14:00:00.000,2023-01-26 14:59:59.000
3145,ETHUSDT,1h,1613.24,1613.39,1604,1604.68,17912.2,2023-01-26 15:00:00.000,2023-01-26 15:59:59.000
3146,ETHUSDT,1h,1604.69,1609.7,1602.8,1608.01,16720.89,2023-01-26 16:00:00.000,2023-01-26 16:59:59.000
3147,ETHUSDT,1h,1608,1610.45,1600.53,1606.38,17005.96,2023-01-26 17:00:00.000,2023-01-26 17:59:59.000
3148,ETHUSDT,1h,1606.39,1608.07,1590,1602.59,21703.79,2023-01-26 18:00:00.000,2023-01-26 18:59:59.000
3149,ETHUSDT,1h,1602.59,1605,1599.17,1604.33,11293.02,2023-01-26 19:00:00.000,2023-01-26 19:59:59.000
3150,ETHUSDT,1h,1604.33,1617.24,1602.72,1616.05,24017.89,2023-01-26 20:00:00.000,2023-01-26 20:59:59.000
3151,ETHUSDT,1h,1616.04,1618.56,1592.89,1617.86,51175.5,2023-01-26 21:00:00.000,2023-01-26 21:59:59.000
3152,ETHUSDT,1h,1617.86,1621.06,1596.67,1605.42,49630.4,2023-01-26 22:00:00.000,2023-01-26 22:59:59.000
3153,ETHUSDT,1h,1605.42,1616.26,1584.12,1589.79,42565.42,2023-01-26 23:00:00.000,2023-01-26 23:59:59.000
3154,ETHUSDT,1h,1589.71,1595.49,1577.43,1594.14,37150.61,2023-01-27 00:00:00.000,2023-01-27 00:59:59.000
3155,ETHUSDT,1h,1594.15,1598.3,1590.73,1592.15,10568.51,2023-01-27 01:00:00.000,2023-01-27 01:59:59.000
3156,ETHUSDT,1h,1592.14,1607.27,1590,1600.94,17433.81,2023-01-27 02:00:00.000,2023-01-27 02:59:59.000
3157,ETHUSDT,1h,1600.95,1605.48,1596.35,1603.77,10379.83,2023-01-27 03:00:00.000,2023-01-27 03:59:59.000
3158,ETHUSDT,1h,1603.78,1611.26,1601.59,1608.88,15290.73,2023-01-27 04:00:00.000,2023-01-27 04:59:59.000
3159,ETHUSDT,1h,1608.89,1609.53,1594.38,1603.12,14561.06,2023-01-27 05:00:00.000,2023-01-27 05:59:59.000
3160,ETHUSDT,1h,1603.13,1609.47,1600.32,1601.78,13166.65,2023-01-27 06:00:00.000,2023-01-27 06:59:59.000
3161,ETHUSDT,1h,1601.77,1604.06,1597.49,1601.09,8929.474,2023-01-27 07:00:00.000,2023-01-27 07:59:59.000
3162,ETHUSDT,1h,1601.08,1606.53,1586.09,1588.87,22887.76,2023-01-27 08:00:00.000,2023-01-27 08:59:59.000
3163,ETHUSDT,1h,1588.87,1591.9,1552.54,1562.81,78008.95,2023-01-27 09:00:00.000,2023-01-27 09:59:59.000
3164,ETHUSDT,1h,1562.81,1572.7,1560.58,1570.51,18146.05,2023-01-27 10:00:00.000,2023-01-27 10:59:59.000
3165,ETHUSDT,1h,1570.51,1571.87,1565.56,1565.73,19400.83,2023-01-27 11:00:00.000,2023-01-27 11:59:59.000
3166,ETHUSDT,1h,1565.74,1569.15,1563.08,1564.8,14361.44,2023-01-27 12:00:00.000,2023-01-27 12:59:59.000
3167,ETHUSDT,1h,1564.81,1589.9,1564.42,1583.02,19783.86,2023-01-27 13:00:00.000,2023-01-27 13:59:59.000
3168,ETHUSDT,1h,1583.02,1585.5,1577.66,1582.41,11893.41,2023-01-27 14:00:00.000,2023-01-27 14:59:59.000
3169,ETHUSDT,1h,1582.41,1586.09,1578.2,1585.4,11689.93,2023-01-27 15:00:00.000,2023-01-27 15:59:59.000
3170,ETHUSDT,1h,1585.4,1586.06,1578.01,1579.04,11690.73,2023-01-27 16:00:00.000,2023-01-27 16:59:59.000
3171,ETHUSDT,1h,1579.04,1581.07,1575.87,1578.31,12015.18,2023-01-27 17:00:00.000,2023-01-27 17:59:59.000
3172,ETHUSDT,1h,1578.3,1581.6,1573.33,1577.03,13270.49,2023-01-27 18:00:00.000,2023-01-27 18:59:59.000
3173,ETHUSDT,1h,1577.03,1578.85,1573.36,1578.84,7919.35,2023-01-27 19:00:00.000,2023-01-27 19:59:59.000
3174,ETHUSDT,1h,1578.84,1580.85,1572.08,1575.16,10358.12,2023-01-27 20:00:00.000,2023-01-27 20:59:59.000
3175,ETHUSDT,1h,1575.17,1584.73,1561,1572.08,38338.29,2023-01-27 21:00:00.000,2023-01-27 21:59:59.000
3176,ETHUSDT,1h,1572.07,1590.13,1563.44,1579.99,24973.07,2023-01-27 22:00:00.000,2023-01-27 22:59:59.000
3177,ETHUSDT,1h,1579.99,1594.55,1574.03,1574.86,35942.48,2023-01-27 23:00:00.000,2023-01-27 23:59:59.000
3178,ETHUSDT,1h,1574.86,1590.99,1573.98,1589.28,20946.65,2023-01-28 00:00:00.000,2023-01-28 00:59:59.000
3179,ETHUSDT,1h,1589.29,1611.79,1587.65,1605.49,32436.75,2023-01-28 01:00:00.000,2023-01-28 01:59:59.000
3180,ETHUSDT,1h,1605.49,1608.28,1598.18,1604.13,16839.92,2023-01-28 02:00:00.000,2023-01-28 02:59:59.000
3181,ETHUSDT,1h,1604.14,1611.32,1602.38,1609.7,11670.59,2023-01-28 03:00:00.000,2023-01-28 03:59:59.000
3182,ETHUSDT,1h,1609.7,1621,1592.25,1599.12,46542.04,2023-01-28 04:00:00.000,2023-01-28 04:59:59.000
3183,ETHUSDT,1h,1599.12,1605.56,1596.03,1599.3,11854.76,2023-01-28 05:00:00.000,2023-01-28 05:59:59.000
3184,ETHUSDT,1h,1599.31,1599.89,1586.75,1592.94,12748.61,2023-01-28 06:00:00.000,2023-01-28 06:59:59.000
3185,ETHUSDT,1h,1592.95,1599.39,1592.94,1597.62,8374.145,2023-01-28 07:00:00.000,2023-01-28 07:59:59.000
3186,ETHUSDT,1h,1597.61,1606.83,1594.21,1604.24,16687.92,2023-01-28 08:00:00.000,2023-01-28 08:59:59.000
3187,ETHUSDT,1h,1604.24,1604.9,1594.42,1595.47,11243.63,2023-01-28 09:00:00.000,2023-01-28 09:59:59.000
3188,ETHUSDT,1h,1595.46,1598.85,1592.49,1595.81,10508.46,2023-01-28 10:00:00.000,2023-01-28 10:59:59.000
3189,ETHUSDT,1h,1595.81,1600,1595.51,1598.96,5474.038,2023-01-28 11:00:00.000,2023-01-28 11:59:59.000
3190,ETHUSDT,1h,1598.96,1602.93,1598.47,1599.49,8494.483,2023-01-28 12:00:00.000,2023-01-28 12:59:59.000
3191,ETHUSDT,1h,1599.5,1603.39,1596.48,1600.17,11103.67,2023-01-28 13:00:00.000,2023-01-28 13:59:59.000
3192,ETHUSDT,1h,1600.17,1600.48,1592.45,1597.16,7775.746,2023-01-28 14:00:00.000,2023-01-28 14:59:59.000
3193,ETHUSDT,1h,1597.15,1597.5,1585.81,1592.68,10994.83,2023-01-28 15:00:00.000,2023-01-28 15:59:59.000
3194,ETHUSDT,1h,1592.68,1594,1586.36,1587.19,8666.065,2023-01-28 16:00:00.000,2023-01-28 16:59:59.000
3195,ETHUSDT,1h,1587.18,1593.76,1585.45,1592.2,11241.63,2023-01-28 17:00:00.000,2023-01-28 17:59:59.000
3196,ETHUSDT,1h,1592.19,1592.2,1578.63,1584.2,23674.54,2023-01-28 18:00:00.000,2023-01-28 18:59:59.000
3197,ETHUSDT,1h,1584.2,1586.85,1580.31,1586.18,8710.886,2023-01-28 19:00:00.000,2023-01-28 19:59:59.000
3198,ETHUSDT,1h,1586.19,1586.19,1579.1,1582.86,11737.93,2023-01-28 20:00:00.000,2023-01-28 20:59:59.000
3199,ETHUSDT,1h,1582.87,1582.87,1561.76,1573.3,54484.01,2023-01-28 21:00:00.000,2023-01-28 21:59:59.000
3200,ETHUSDT,1h,1573.3,1574,1570,1570.6,11071.41,2023-01-28 22:00:00.000,2023-01-28 22:59:59.000
3201,ETHUSDT,1h,1570.6,1580.57,1567.22,1578.43,19527.41,2023-01-28 23:00:00.000,2023-01-28 23:59:59.000
3202,ETHUSDT,1h,1578.42,1580.55,1576.22,1577.79,9798.21,2023-01-29 00:00:00.000,2023-01-29 00:59:59.000
3203,ETHUSDT,1h,1577.79,1579.25,1569.69,1576.49,10134.17,2023-01-29 01:00:00.000,2023-01-29 01:59:59.000
3204,ETHUSDT,1h,1576.48,1577.07,1570.62,1572.59,6999.311,2023-01-29 02:00:00.000,2023-01-29 02:59:59.000
3205,ETHUSDT,1h,1572.59,1578.46,1572.06,1577.12,6346.114,2023-01-29 03:00:00.000,2023-01-29 03:59:59.000
3206,ETHUSDT,1h,1577.12,1577.59,1560,1561.32,14034.34,2023-01-29 04:00:00.000,2023-01-29 04:59:59.000
3207,ETHUSDT,1h,1561.31,1569.64,1555.99,1566.98,15558.28,2023-01-29 05:00:00.000,2023-01-29 05:59:59.000
3208,ETHUSDT,1h,1566.98,1568.65,1561.33,1564.7,9106.161,2023-01-29 06:00:00.000,2023-01-29 06:59:59.000
3209,ETHUSDT,1h,1564.7,1574.06,1562.3,1572.1,10302.41,2023-01-29 07:00:00.000,2023-01-29 07:59:59.000
3210,ETHUSDT,1h,1572.1,1587.65,1566.33,1584.84,20514.25,2023-01-29 08:00:00.000,2023-01-29 08:59:59.000
3211,ETHUSDT,1h,1584.84,1618.99,1584.83,1602.7,70582.55,2023-01-29 09:00:00.000,2023-01-29 09:59:59.000
3212,ETHUSDT,1h,1602.69,1607.26,1582.45,1592,28641.08,2023-01-29 10:00:00.000,2023-01-29 10:59:59.000
3213,ETHUSDT,1h,1591.99,1595.27,1588.63,1594.36,9158.29,2023-01-29 11:00:00.000,2023-01-29 11:59:59.000
3214,ETHUSDT,1h,1594.36,1599.22,1592.11,1598.31,7936.299,2023-01-29 12:00:00.000,2023-01-29 12:59:59.000
3215,ETHUSDT,1h,1598.31,1599.39,1593.99,1597.33,6273.076,2023-01-29 13:00:00.000,2023-01-29 13:59:59.000
3216,ETHUSDT,1h,1597.33,1597.9,1592.2,1593.97,9183.995,2023-01-29 14:00:00.000,2023-01-29 14:59:59.000
3217,ETHUSDT,1h,1593.96,1595.42,1588.45,1592.58,8135.688,2023-01-29 15:00:00.000,2023-01-29 15:59:59.000
3218,ETHUSDT,1h,1592.59,1594.88,1588.97,1590.46,7132.435,2023-01-29 16:00:00.000,2023-01-29 16:59:59.000
3219,ETHUSDT,1h,1590.45,1604.95,1589.71,1600.99,18156.36,2023-01-29 17:00:00.000,2023-01-29 17:59:59.000
3220,ETHUSDT,1h,1600.99,1615.85,1600.99,1611.85,29367.04,2023-01-29 18:00:00.000,2023-01-29 18:59:59.000
3221,ETHUSDT,1h,1611.85,1619.79,1594,1609.08,31445.18,2023-01-29 19:00:00.000,2023-01-29 19:59:59.000
3222,ETHUSDT,1h,1609.08,1613.33,1603.52,1610.62,15663.95,2023-01-29 20:00:00.000,2023-01-29 20:59:59.000
3223,ETHUSDT,1h,1610.61,1626.64,1609.75,1612.83,35833.74,2023-01-29 21:00:00.000,2023-01-29 21:59:59.000
3224,ETHUSDT,1h,1612.83,1616.1,1605.53,1615.48,18935.48,2023-01-29 22:00:00.000,2023-01-29 22:59:59.000
3225,ETHUSDT,1h,1615.48,1616.19,1609.49,1611.44,13814.33,2023-01-29 23:00:00.000,2023-01-29 23:59:59.000
3226,ETHUSDT,1h,1611.44,1618.14,1605.46,1614.09,19648,2023-01-30 00:00:00.000,2023-01-30 00:59:59.000
3227,ETHUSDT,1h,1614.09,1621.81,1611.19,1617.75,18098.38,2023-01-30 01:00:00.000,2023-01-30 01:59:59.000
3228,ETHUSDT,1h,1617.74,1633.31,1614.05,1629.37,33027.76,2023-01-30 02:00:00.000,2023-01-30 02:59:59.000
3229,ETHUSDT,1h,1629.37,1660,1628.95,1653.86,67990.72,2023-01-30 03:00:00.000,2023-01-30 03:59:59.000
3230,ETHUSDT,1h,1653.86,1655.37,1627.57,1635.68,38724.08,2023-01-30 04:00:00.000,2023-01-30 04:59:59.000
3231,ETHUSDT,1h,1635.68,1647.11,1632.97,1643.37,13787.78,2023-01-30 05:00:00.000,2023-01-30 05:59:59.000
3232,ETHUSDT,1h,1643.37,1645,1640.41,1643.02,7662.67,2023-01-30 06:00:00.000,2023-01-30 06:59:59.000
3233,ETHUSDT,1h,1643.03,1654.4,1641.47,1644.72,22054.77,2023-01-30 07:00:00.000,2023-01-30 07:59:59.000
3234,ETHUSDT,1h,1644.73,1647.28,1636.36,1646.08,19757.09,2023-01-30 08:00:00.000,2023-01-30 08:59:59.000
3235,ETHUSDT,1h,1646.08,1647.53,1633.43,1638.3,16055.63,2023-01-30 09:00:00.000,2023-01-30 09:59:59.000
3236,ETHUSDT,1h,1638.29,1638.58,1631.48,1635.8,14515.48,2023-01-30 10:00:00.000,2023-01-30 10:59:59.000
3237,ETHUSDT,1h,1635.8,1638.65,1634.37,1637.98,9660.438,2023-01-30 11:00:00.000,2023-01-30 11:59:59.000
3238,ETHUSDT,1h,1637.97,1641.37,1634.99,1636.37,7658.079,2023-01-30 12:00:00.000,2023-01-30 12:59:59.000
3239,ETHUSDT,1h,1636.37,1636.38,1631.99,1635.87,10374.95,2023-01-30 13:00:00.000,2023-01-30 13:59:59.000
3240,ETHUSDT,1h,1635.87,1636.72,1624.9,1629.45,14449.64,2023-01-30 14:00:00.000,2023-01-30 14:59:59.000
3241,ETHUSDT,1h,1629.46,1631.89,1621.8,1627.45,13501.18,2023-01-30 15:00:00.000,2023-01-30 15:59:59.000
3242,ETHUSDT,1h,1627.44,1630.11,1615.43,1619.93,21614.63,2023-01-30 16:00:00.000,2023-01-30 16:59:59.000
3243,ETHUSDT,1h,1619.92,1620.43,1581.6,1587.79,83690.4,2023-01-30 17:00:00.000,2023-01-30 17:59:59.000
3244,ETHUSDT,1h,1587.8,1595.56,1577,1585.69,45959.53,2023-01-30 18:00:00.000,2023-01-30 18:59:59.000
3245,ETHUSDT,1h,1585.69,1588.88,1577.98,1581.55,27263.08,2023-01-30 19:00:00.000,2023-01-30 19:59:59.000
3246,ETHUSDT,1h,1581.55,1585.12,1567.68,1577.4,41535.61,2023-01-30 20:00:00.000,2023-01-30 20:59:59.000
3247,ETHUSDT,1h,1577.4,1581.52,1576.06,1577.26,14097.39,2023-01-30 21:00:00.000,2023-01-30 21:59:59.000
3248,ETHUSDT,1h,1577.27,1596.41,1575.24,1596.41,28338.54,2023-01-30 22:00:00.000,2023-01-30 22:59:59.000
3249,ETHUSDT,1h,1596.41,1597.03,1570.8,1585.18,32692.2,2023-01-30 23:00:00.000,2023-01-30 23:59:59.000
3250,ETHUSDT,1h,1585.18,1590.46,1578.25,1583.11,16460.71,2023-01-31 00:00:00.000,2023-01-31 00:59:59.000
3251,ETHUSDT,1h,1583.12,1588.54,1579.84,1581.24,14055.45,2023-01-31 01:00:00.000,2023-01-31 01:59:59.000
3252,ETHUSDT,1h,1581.24,1583.93,1573.93,1578.2,17904.3,2023-01-31 02:00:00.000,2023-01-31 02:59:59.000
3253,ETHUSDT,1h,1578.2,1578.39,1535,1554.24,69332.88,2023-01-31 03:00:00.000,2023-01-31 03:59:59.000
3254,ETHUSDT,1h,1554.25,1554.62,1536.84,1553.16,26443.5,2023-01-31 04:00:00.000,2023-01-31 04:59:59.000
3255,ETHUSDT,1h,1553.16,1561.14,1552.56,1556.64,13490.4,2023-01-31 05:00:00.000,2023-01-31 05:59:59.000
3256,ETHUSDT,1h,1556.64,1567,1545.01,1563.96,17015.52,2023-01-31 06:00:00.000,2023-01-31 06:59:59.000
3257,ETHUSDT,1h,1563.97,1567.87,1560.65,1566.2,19188.72,2023-01-31 07:00:00.000,2023-01-31 07:59:59.000
3258,ETHUSDT,1h,1566.21,1576.2,1561.82,1570.41,20822.4,2023-01-31 08:00:00.000,2023-01-31 08:59:59.000
3259,ETHUSDT,1h,1570.41,1574.99,1563.36,1569.99,17360.8,2023-01-31 09:00:00.000,2023-01-31 09:59:59.000
3260,ETHUSDT,1h,1570,1575.63,1569.11,1569.37,11263.74,2023-01-31 10:00:00.000,2023-01-31 10:59:59.000
3261,ETHUSDT,1h,1569.38,1570.67,1567,1568.87,8543.477,2023-01-31 11:00:00.000,2023-01-31 11:59:59.000
3262,ETHUSDT,1h,1568.87,1572.87,1566.52,1572.7,8873.821,2023-01-31 12:00:00.000,2023-01-31 12:59:59.000
3263,ETHUSDT,1h,1572.7,1573.36,1561.79,1562.11,12140.17,2023-01-31 13:00:00.000,2023-01-31 13:59:59.000
3264,ETHUSDT,1h,1562.11,1569.53,1561.63,1565.96,9885.064,2023-01-31 14:00:00.000,2023-01-31 14:59:59.000
3265,ETHUSDT,1h,1565.97,1581.08,1565.93,1580.04,17560.45,2023-01-31 15:00:00.000,2023-01-31 15:59:59.000
3266,ETHUSDT,1h,1580.03,1583.98,1567.19,1571.69,15262.49,2023-01-31 16:00:00.000,2023-01-31 16:59:59.000
3267,ETHUSDT,1h,1571.69,1575.48,1571.06,1572.09,7380.946,2023-01-31 17:00:00.000,2023-01-31 17:59:59.000
3268,ETHUSDT,1h,1572.09,1574.02,1565.82,1567.53,9915.978,2023-01-31 18:00:00.000,2023-01-31 18:59:59.000
3269,ETHUSDT,1h,1567.53,1572.12,1566.62,1570.91,9833.292,2023-01-31 19:00:00.000,2023-01-31 19:59:59.000
3270,ETHUSDT,1h,1570.91,1575.77,1570.9,1573.66,9914.888,2023-01-31 20:00:00.000,2023-01-31 20:59:59.000
3271,ETHUSDT,1h,1573.67,1588.73,1572.89,1588.14,33497.56,2023-01-31 21:00:00.000,2023-01-31 21:59:59.000
3272,ETHUSDT,1h,1588.13,1589.56,1579.77,1583.09,17813.91,2023-01-31 22:00:00.000,2023-01-31 22:59:59.000
3273,ETHUSDT,1h,1583.09,1596.13,1581.92,1588.99,18661.12,2023-01-31 23:00:00.000,2023-01-31 23:59:59.000
3274,ETHUSDT,1h,1589,1605.18,1586.97,1593.39,23484.18,2023-02-01 00:00:00.000,2023-02-01 00:59:59.000
3275,ETHUSDT,1h,1593.39,1596.56,1589.26,1593.16,9075.454,2023-02-01 01:00:00.000,2023-02-01 01:59:59.000
3276,ETHUSDT,1h,1593.15,1595.28,1589.86,1594.35,7821.019,2023-02-01 02:00:00.000,2023-02-01 02:59:59.000
3277,ETHUSDT,1h,1594.36,1598.83,1588.46,1597.34,8447.318,2023-02-01 03:00:00.000,2023-02-01 03:59:59.000
3278,ETHUSDT,1h,1597.34,1598.61,1583.79,1586.96,11617.64,2023-02-01 04:00:00.000,2023-02-01 04:59:59.000
3279,ETHUSDT,1h,1586.96,1590.42,1564.02,1577.55,30099.71,2023-02-01 05:00:00.000,2023-02-01 05:59:59.000
3280,ETHUSDT,1h,1577.56,1600.77,1570.89,1590.32,15862.48,2023-02-01 06:00:00.000,2023-02-01 06:59:59.000
3281,ETHUSDT,1h,1590.32,1590.74,1581.6,1585.33,13718.77,2023-02-01 07:00:00.000,2023-02-01 07:59:59.000
3282,ETHUSDT,1h,1585.32,1590,1576.43,1583.34,16798.76,2023-02-01 08:00:00.000,2023-02-01 08:59:59.000
3283,ETHUSDT,1h,1583.34,1592.94,1580.35,1588.92,14006.6,2023-02-01 09:00:00.000,2023-02-01 09:59:59.000
3284,ETHUSDT,1h,1588.93,1589.44,1582.21,1585.66,8378.363,2023-02-01 10:00:00.000,2023-02-01 10:59:59.000
3285,ETHUSDT,1h,1585.66,1585.98,1578.8,1584.61,7889.191,2023-02-01 11:00:00.000,2023-02-01 11:59:59.000
3286,ETHUSDT,1h,1584.62,1585.65,1581.32,1582.98,6762.626,2023-02-01 12:00:00.000,2023-02-01 12:59:59.000
3287,ETHUSDT,1h,1582.99,1585.7,1582.2,1583.07,5587.182,2023-02-01 13:00:00.000,2023-02-01 13:59:59.000
3288,ETHUSDT,1h,1583.07,1583.41,1573.8,1574.93,11742.76,2023-02-01 14:00:00.000,2023-02-01 14:59:59.000
3289,ETHUSDT,1h,1574.93,1578.76,1569.67,1575.36,10988.12,2023-02-01 15:00:00.000,2023-02-01 15:59:59.000
3290,ETHUSDT,1h,1575.37,1576.29,1566.72,1570.55,15876.99,2023-02-01 16:00:00.000,2023-02-01 16:59:59.000
3291,ETHUSDT,1h,1570.55,1575.07,1566.24,1573.34,10228,2023-02-01 17:00:00.000,2023-02-01 17:59:59.000
3292,ETHUSDT,1h,1573.35,1576.39,1570.8,1575,9459.966,2023-02-01 18:00:00.000,2023-02-01 18:59:59.000
3293,ETHUSDT,1h,1575,1583.68,1574.93,1580.87,10391.72,2023-02-01 19:00:00.000,2023-02-01 19:59:59.000
3294,ETHUSDT,1h,1580.87,1583.28,1578.12,1579.17,8527.74,2023-02-01 20:00:00.000,2023-02-01 20:59:59.000
3295,ETHUSDT,1h,1579.18,1587.74,1573.27,1581.41,17073.4,2023-02-01 21:00:00.000,2023-02-01 21:59:59.000
3296,ETHUSDT,1h,1581.42,1589.8,1576.3,1584.89,17424.24,2023-02-01 22:00:00.000,2023-02-01 22:59:59.000
3297,ETHUSDT,1h,1584.89,1585.7,1572.13,1575.53,22023.23,2023-02-01 23:00:00.000,2023-02-01 23:59:59.000
3298,ETHUSDT,1h,1575.53,1580.22,1570.66,1575.73,10206.39,2023-02-02 00:00:00.000,2023-02-02 00:59:59.000
3299,ETHUSDT,1h,1575.73,1579.75,1566.92,1571.53,10636.93,2023-02-02 01:00:00.000,2023-02-02 01:59:59.000
3300,ETHUSDT,1h,1571.54,1586.56,1567.13,1580.88,23234.61,2023-02-02 02:00:00.000,2023-02-02 02:59:59.000
3301,ETHUSDT,1h,1580.87,1627.06,1555.18,1617.48,112352.8,2023-02-02 03:00:00.000,2023-02-02 03:59:59.000
3302,ETHUSDT,1h,1617.47,1639.8,1613.63,1632.69,53523.68,2023-02-02 04:00:00.000,2023-02-02 04:59:59.000
3303,ETHUSDT,1h,1632.69,1647.47,1632.6,1635.23,32710.66,2023-02-02 05:00:00.000,2023-02-02 05:59:59.000
3304,ETHUSDT,1h,1635.24,1647.77,1635.23,1637.89,19195.88,2023-02-02 06:00:00.000,2023-02-02 06:59:59.000
3305,ETHUSDT,1h,1637.89,1647.33,1637.16,1641.68,19597.37,2023-02-02 07:00:00.000,2023-02-02 07:59:59.000
3306,ETHUSDT,1h,1641.67,1696.38,1639.32,1692.5,81709,2023-02-02 08:00:00.000,2023-02-02 08:59:59.000
3307,ETHUSDT,1h,1692.51,1692.51,1674.45,1675.63,33595.84,2023-02-02 09:00:00.000,2023-02-02 09:59:59.000
3308,ETHUSDT,1h,1675.64,1678,1666.59,1670.22,20274.28,2023-02-02 10:00:00.000,2023-02-02 10:59:59.000
3309,ETHUSDT,1h,1670.22,1677.27,1669.99,1671.13,16777.21,2023-02-02 11:00:00.000,2023-02-02 11:59:59.000
3310,ETHUSDT,1h,1671.13,1675.65,1669.2,1672.82,14532.19,2023-02-02 12:00:00.000,2023-02-02 12:59:59.000
3311,ETHUSDT,1h,1672.83,1676.76,1670,1670,11871.87,2023-02-02 13:00:00.000,2023-02-02 13:59:59.000
3312,ETHUSDT,1h,1670.01,1671.35,1660.17,1666.54,15391.79,2023-02-02 14:00:00.000,2023-02-02 14:59:59.000
3313,ETHUSDT,1h,1666.55,1670.31,1662.08,1664.21,15125.01,2023-02-02 15:00:00.000,2023-02-02 15:59:59.000
3314,ETHUSDT,1h,1664.21,1670.58,1662.13,1669.93,13547.57,2023-02-02 16:00:00.000,2023-02-02 16:59:59.000
3315,ETHUSDT,1h,1669.92,1674.34,1665.4,1674.22,11409.78,2023-02-02 17:00:00.000,2023-02-02 17:59:59.000
3316,ETHUSDT,1h,1674.23,1674.76,1667.41,1668.93,10371.73,2023-02-02 18:00:00.000,2023-02-02 18:59:59.000
3317,ETHUSDT,1h,1668.94,1672.66,1668.84,1671.99,8269.264,2023-02-02 19:00:00.000,2023-02-02 19:59:59.000
3318,ETHUSDT,1h,1671.98,1677,1669.56,1676.71,13310.09,2023-02-02 20:00:00.000,2023-02-02 20:59:59.000
3319,ETHUSDT,1h,1676.71,1676.8,1669.16,1672.62,19591.3,2023-02-02 21:00:00.000,2023-02-02 21:59:59.000
3320,ETHUSDT,1h,1672.63,1690,1650,1656.57,67814.21,2023-02-02 22:00:00.000,2023-02-02 22:59:59.000
3321,ETHUSDT,1h,1656.57,1685.78,1653.18,1678.14,38025.37,2023-02-02 23:00:00.000,2023-02-02 23:59:59.000
3322,ETHUSDT,1h,1678.15,1684.31,1672.28,1672.28,22064.79,2023-02-03 00:00:00.000,2023-02-03 00:59:59.000
3323,ETHUSDT,1h,1672.28,1682.91,1671.51,1680.18,13328.52,2023-02-03 01:00:00.000,2023-02-03 01:59:59.000
3324,ETHUSDT,1h,1680.18,1714.68,1680.18,1701.27,53212.03,2023-02-03 02:00:00.000,2023-02-03 02:59:59.000
3325,ETHUSDT,1h,1701.27,1703.18,1666.21,1675.15,41310.67,2023-02-03 03:00:00.000,2023-02-03 03:59:59.000
3326,ETHUSDT,1h,1675.14,1680.59,1670.35,1680.53,13272.45,2023-02-03 04:00:00.000,2023-02-03 04:59:59.000
3327,ETHUSDT,1h,1680.54,1686.3,1633.44,1637.19,50970.59,2023-02-03 05:00:00.000,2023-02-03 05:59:59.000
3328,ETHUSDT,1h,1637.18,1661.48,1626.85,1655.64,25314.29,2023-02-03 06:00:00.000,2023-02-03 06:59:59.000
3329,ETHUSDT,1h,1655.63,1656.39,1638.42,1643.12,18099.04,2023-02-03 07:00:00.000,2023-02-03 07:59:59.000
3330,ETHUSDT,1h,1643.12,1649.1,1631.04,1646.6,20324.12,2023-02-03 08:00:00.000,2023-02-03 08:59:59.000
3331,ETHUSDT,1h,1646.61,1650.43,1643.73,1644.39,13034.33,2023-02-03 09:00:00.000,2023-02-03 09:59:59.000
3332,ETHUSDT,1h,1644.4,1647.75,1633.37,1638.76,13578.27,2023-02-03 10:00:00.000,2023-02-03 10:59:59.000
3333,ETHUSDT,1h,1638.76,1642.2,1630.67,1642.17,11995.2,2023-02-03 11:00:00.000,2023-02-03 11:59:59.000
3334,ETHUSDT,1h,1642.17,1644.42,1639,1640.23,10759.75,2023-02-03 12:00:00.000,2023-02-03 12:59:59.000
3335,ETHUSDT,1h,1640.23,1644.91,1638.53,1643.89,7538.871,2023-02-03 13:00:00.000,2023-02-03 13:59:59.000
3336,ETHUSDT,1h,1643.9,1645.45,1639.29,1640.84,8475.91,2023-02-03 14:00:00.000,2023-02-03 14:59:59.000
3337,ETHUSDT,1h,1640.84,1647.24,1636.07,1637.49,16453.26,2023-02-03 15:00:00.000,2023-02-03 15:59:59.000
3338,ETHUSDT,1h,1637.5,1641.94,1629.96,1640.93,17491.78,2023-02-03 16:00:00.000,2023-02-03 16:59:59.000
3339,ETHUSDT,1h,1640.92,1643.72,1640.18,1641.97,7274.509,2023-02-03 17:00:00.000,2023-02-03 17:59:59.000
3340,ETHUSDT,1h,1641.98,1644.95,1635.61,1644.66,11632.86,2023-02-03 18:00:00.000,2023-02-03 18:59:59.000
3341,ETHUSDT,1h,1644.65,1650.83,1641.88,1649.2,12371.06,2023-02-03 19:00:00.000,2023-02-03 19:59:59.000
3342,ETHUSDT,1h,1649.2,1654.93,1645.29,1652.04,18769.77,2023-02-03 20:00:00.000,2023-02-03 20:59:59.000
3343,ETHUSDT,1h,1652.05,1653.95,1625.93,1637.11,67107.09,2023-02-03 21:00:00.000,2023-02-03 21:59:59.000
