Sid,Symbol,HighValue,LowValue,OpenValue,CloseValue,Volumn,Period,StartTime,EndTime,StartPoint,HistroyHigh,NewHigh,PeriodLow,HistoryLow,NewLow,PeriodHigh,PeriodMean,Buy,BuyInv,BuyWinRate,BuyInvWinRate
22405,ETHUSDT,2965.85,2826.67,2844.27,2955.71,203433.8,4h,2022-05-05 00:00:00.000,2022-05-05 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22406,ETHUSDT,2958.61,2921.2,2955.7,2940.64,64944.23,4h,2022-05-05 04:00:00.000,2022-05-05 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22407,ETHUSDT,2954.65,2937.21,2940.65,2941.6,43482.28,4h,2022-05-05 08:00:00.000,2022-05-05 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22408,ETHUSDT,2951.63,2925,2941.59,2934.06,34388.82,4h,2022-05-05 12:00:00.000,2022-05-05 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22409,ETHUSDT,2938.78,2916.48,2934.06,2925.67,44779.53,4h,2022-05-05 16:00:00.000,2022-05-05 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22410,ETHUSDT,2935,2728.41,2925.67,2742.85,260272.1,4h,2022-05-05 20:00:00.000,2022-05-05 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22411,ETHUSDT,2771.96,2683,2742.85,2729.12,258349.5,4h,2022-05-06 00:00:00.000,2022-05-06 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22412,ETHUSDT,2756.51,2714.08,2729.12,2747.97,93573.11,4h,2022-05-06 04:00:00.000,2022-05-06 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22413,ETHUSDT,2758.18,2724,2747.96,2746.39,61491.55,4h,2022-05-06 08:00:00.000,2022-05-06 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22414,ETHUSDT,2755.91,2694.09,2746.38,2730.2,66119.59,4h,2022-05-06 12:00:00.000,2022-05-06 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22415,ETHUSDT,2744.88,2660.2,2730.21,2676.04,111286.4,4h,2022-05-06 16:00:00.000,2022-05-06 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22416,ETHUSDT,2727.47,2632.95,2676.04,2688.25,299718,4h,2022-05-06 20:00:00.000,2022-05-06 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22417,ETHUSDT,2713.54,2669.58,2688.15,2689.31,134052.8,4h,2022-05-07 00:00:00.000,2022-05-07 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22418,ETHUSDT,2708,2674.33,2689.3,2692.85,38780.96,4h,2022-05-07 04:00:00.000,2022-05-07 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22419,ETHUSDT,2698.27,2665.05,2692.86,2669.42,34369.48,4h,2022-05-07 08:00:00.000,2022-05-07 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22420,ETHUSDT,2678.59,2653.33,2669.43,2672.45,48414.71,4h,2022-05-07 12:00:00.000,2022-05-07 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22421,ETHUSDT,2698.55,2667.58,2672.45,2688.9,46341.03,4h,2022-05-07 16:00:00.000,2022-05-07 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22422,ETHUSDT,2704.36,2671.8,2688.89,2692.67,58478.57,4h,2022-05-07 20:00:00.000,2022-05-07 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22423,ETHUSDT,2700.8,2680.65,2692.67,2682.94,31774.23,4h,2022-05-08 00:00:00.000,2022-05-08 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22424,ETHUSDT,2683.12,2584.75,2682.95,2635.34,151893.4,4h,2022-05-08 04:00:00.000,2022-05-08 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22425,ETHUSDT,2642,2517,2635.35,2545.08,236271.8,4h,2022-05-08 08:00:00.000,2022-05-08 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22426,ETHUSDT,2569.21,2530,2545.08,2556.6,90464.15,4h,2022-05-08 12:00:00.000,2022-05-08 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22427,ETHUSDT,2577.08,2546.08,2556.6,2568.09,66590.22,4h,2022-05-08 16:00:00.000,2022-05-08 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22428,ETHUSDT,2579.03,2512.85,2567.97,2517,119107.4,4h,2022-05-08 20:00:00.000,2022-05-08 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22429,ETHUSDT,2571.78,2484,2516.99,2562.01,177908.4,4h,2022-05-09 00:00:00.000,2022-05-09 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22430,ETHUSDT,2564.69,2508.8,2562,2519.71,67273.41,4h,2022-05-09 04:00:00.000,2022-05-09 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22431,ETHUSDT,2530.78,2423.84,2519.71,2457.56,187870.7,4h,2022-05-09 08:00:00.000,2022-05-09 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22432,ETHUSDT,2480,2423.85,2457.56,2447.86,100724.5,4h,2022-05-09 12:00:00.000,2022-05-09 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22433,ETHUSDT,2469.72,2362.41,2447.86,2406.03,248399.4,4h,2022-05-09 16:00:00.000,2022-05-09 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22434,ETHUSDT,2447.94,2345,2406.04,2381.87,296405.2,4h,2022-05-09 20:00:00.000,2022-05-09 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22435,ETHUSDT,2404.69,2225,2381.87,2270.68,491747.8,4h,2022-05-10 00:00:00.000,2022-05-10 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22436,ETHUSDT,2335.23,2225.16,2270.68,2228.55,249777.4,4h,2022-05-10 04:00:00.000,2022-05-10 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22437,ETHUSDT,2350,2200,2229,2300.79,387958.3,4h,2022-05-10 08:00:00.000,2022-05-10 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22438,ETHUSDT,2439.99,2297.89,2300.78,2373.68,338845.3,4h,2022-05-10 12:00:00.000,2022-05-10 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22439,ETHUSDT,2411.63,2365.45,2373.62,2402,187728.7,4h,2022-05-10 16:00:00.000,2022-05-10 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22440,ETHUSDT,2457.34,2321.11,2402,2361.99,317622.1,4h,2022-05-10 20:00:00.000,2022-05-10 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22441,ETHUSDT,2410.21,2329.51,2361.99,2354.28,165442.8,4h,2022-05-11 00:00:00.000,2022-05-11 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22442,ETHUSDT,2367.76,2260.67,2354.55,2342.05,153029,4h,2022-05-11 04:00:00.000,2022-05-11 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22443,ETHUSDT,2392.99,2320,2342.04,2360.53,162981.5,4h,2022-05-11 08:00:00.000,2022-05-11 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22444,ETHUSDT,2406.64,2267.69,2360.54,2315.13,306640.6,4h,2022-05-11 12:00:00.000,2022-05-11 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22445,ETHUSDT,2451.37,2291.04,2315.13,2410.22,309462.5,4h,2022-05-11 16:00:00.000,2022-05-11 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22446,ETHUSDT,2429.87,2129,2410.22,2264.53,692783.8,4h,2022-05-11 20:00:00.000,2022-05-11 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22447,ETHUSDT,2283.14,2100,2264.53,2117.42,293005.4,4h,2022-05-12 00:00:00.000,2022-05-12 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22448,ETHUSDT,2151.72,2005,2117.52,2084.99,257991.1,4h,2022-05-12 04:00:00.000,2022-05-12 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22449,ETHUSDT,2195,1971.55,2084.99,1971.56,388066.3,4h,2022-05-12 08:00:00.000,2022-05-12 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22450,ETHUSDT,1986.12,1800,1971.56,1916.3,850471,4h,2022-05-12 12:00:00.000,2022-05-12 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22451,ETHUSDT,2020,1870.31,1916.3,1952.76,378746,4h,2022-05-12 16:00:00.000,2022-05-12 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22452,ETHUSDT,2056.33,1883.25,1952.76,1968.23,325046.8,4h,2022-05-12 20:00:00.000,2022-05-12 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22453,ETHUSDT,2044.18,1900.1,1968.23,1945.28,216424.1,4h,2022-05-13 00:00:00.000,2022-05-13 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22454,ETHUSDT,1984.12,1870,1945.85,1960.22,146438.8,4h,2022-05-13 04:00:00.000,2022-05-13 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22455,ETHUSDT,2115,1940.23,1960.22,2096.46,270038.6,4h,2022-05-13 08:00:00.000,2022-05-13 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22456,ETHUSDT,2145,2043.9,2096.46,2048.16,211459.7,4h,2022-05-13 12:00:00.000,2022-05-13 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22457,ETHUSDT,2125,2048.07,2048.17,2114.99,163840.9,4h,2022-05-13 16:00:00.000,2022-05-13 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22458,ETHUSDT,2147.54,2076.22,2114.99,2093.61,235693.1,4h,2022-05-13 20:00:00.000,2022-05-13 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22459,ETHUSDT,2112.91,2030,2093.62,2064.79,169413.1,4h,2022-05-14 00:00:00.000,2022-05-14 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22460,ETHUSDT,2085,2001.01,2064.8,2009.69,83597.01,4h,2022-05-14 04:00:00.000,2022-05-14 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22461,ETHUSDT,2070.06,2001.45,2009.69,2054.4,101652.3,4h,2022-05-14 08:00:00.000,2022-05-14 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22462,ETHUSDT,2054.9,2014.67,2054.4,2031.94,66634.05,4h,2022-05-14 12:00:00.000,2022-05-14 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22463,ETHUSDT,2053.98,1970.75,2031.94,1985.62,128678.4,4h,2022-05-14 16:00:00.000,2022-05-14 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22464,ETHUSDT,2000.44,1951.21,1985.62,1963.68,98414.78,4h,2022-05-14 20:00:00.000,2022-05-14 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22465,ETHUSDT,2034.99,1955,1963.68,1996.06,96867.81,4h,2022-05-15 00:00:00.000,2022-05-15 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22466,ETHUSDT,2066.66,1992.16,1996.05,2056.48,71540.94,4h,2022-05-15 04:00:00.000,2022-05-15 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22467,ETHUSDT,2079.4,2000.68,2056.47,2014.2,71458.59,4h,2022-05-15 08:00:00.000,2022-05-15 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22468,ETHUSDT,2049.3,2002.02,2014.2,2037.55,57959.02,4h,2022-05-15 12:00:00.000,2022-05-15 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22469,ETHUSDT,2086.65,2018.52,2037.55,2080.49,84714.77,4h,2022-05-15 16:00:00.000,2022-05-15 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22470,ETHUSDT,2100,2048.11,2080.48,2062.57,99816.89,4h,2022-05-15 20:00:00.000,2022-05-15 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22471,ETHUSDT,2105.77,2057.12,2062.57,2104.05,71054.79,4h,2022-05-16 00:00:00.000,2022-05-16 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22472,ETHUSDT,2167,2096.53,2104.04,2145.29,129394.2,4h,2022-05-16 04:00:00.000,2022-05-16 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22473,ETHUSDT,2145.29,2066.71,2145.29,2076.19,114247.9,4h,2022-05-16 08:00:00.000,2022-05-16 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22474,ETHUSDT,2082.89,1991.73,2076.19,2011.92,157338.4,4h,2022-05-16 12:00:00.000,2022-05-16 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22475,ETHUSDT,2052.02,1980.1,2011.92,2031.17,130201.8,4h,2022-05-16 16:00:00.000,2022-05-16 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22476,ETHUSDT,2060.09,1985,2031.16,2014.29,203020.6,4h,2022-05-16 20:00:00.000,2022-05-16 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22477,ETHUSDT,2046.36,1979.12,2014.29,2007.15,134453.8,4h,2022-05-17 00:00:00.000,2022-05-17 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22478,ETHUSDT,2056.13,2005.47,2007.14,2023.66,82808.38,4h,2022-05-17 04:00:00.000,2022-05-17 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22479,ETHUSDT,2080,2018.8,2023.66,2073.49,84137.39,4h,2022-05-17 08:00:00.000,2022-05-17 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22480,ETHUSDT,2094.18,2064.57,2073.48,2070.64,66859.76,4h,2022-05-17 12:00:00.000,2022-05-17 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22481,ETHUSDT,2099.99,2069.13,2070.64,2080.72,63203.65,4h,2022-05-17 16:00:00.000,2022-05-17 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22482,ETHUSDT,2122.42,2043.57,2080.71,2061.08,159481.6,4h,2022-05-17 20:00:00.000,2022-05-17 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22483,ETHUSDT,2069.98,2008,2061.07,2046.66,127456.6,4h,2022-05-18 00:00:00.000,2022-05-18 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22484,ETHUSDT,2102.3,2041.81,2046.65,2090.72,67110.11,4h,2022-05-18 04:00:00.000,2022-05-18 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22485,ETHUSDT,2110.72,2033.28,2090.72,2039,91879.3,4h,2022-05-18 08:00:00.000,2022-05-18 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22486,ETHUSDT,2052.76,2017.84,2039,2038.7,83763.48,4h,2022-05-18 12:00:00.000,2022-05-18 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22487,ETHUSDT,2049.61,2022.24,2038.69,2031.32,67741.38,4h,2022-05-18 16:00:00.000,2022-05-18 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22488,ETHUSDT,2035.5,1943.56,2031.32,1956.07,156604.4,4h,2022-05-18 20:00:00.000,2022-05-18 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22489,ETHUSDT,1993.9,1931.49,1956.07,1981.59,122065.7,4h,2022-05-19 00:00:00.000,2022-05-19 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22490,ETHUSDT,1982.15,1908,1981.59,1915.11,109522.9,4h,2022-05-19 04:00:00.000,2022-05-19 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22491,ETHUSDT,1969.3,1903.18,1915.11,1953.7,132901.6,4h,2022-05-19 08:00:00.000,2022-05-19 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22492,ETHUSDT,1973.6,1940.73,1953.71,1952.07,78854.38,4h,2022-05-19 12:00:00.000,2022-05-19 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22493,ETHUSDT,1969.04,1912.17,1952.07,1965.54,123907,4h,2022-05-19 16:00:00.000,2022-05-19 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22494,ETHUSDT,2040.39,1943.14,1965.53,2023.83,216153.8,4h,2022-05-19 20:00:00.000,2022-05-19 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22495,ETHUSDT,2028.9,1990.56,2023.82,1993.56,125237,4h,2022-05-20 00:00:00.000,2022-05-20 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
