Sid,StartTime,HighValue,LowValue,OpenValue,CloseValue,Volumn
415647,2017-12-19 00:00:00.000,798.88,722.05,723.98,784,11777.15
415648,2017-12-19 08:00:00.000,841.98,738.05,784,835,15058.89
415649,2017-12-19 16:00:00.000,864.9,729.01,835,788.94,39713.83
415650,2017-12-20 00:00:00.000,835,750,788.94,798,14650.9
415651,2017-12-20 08:00:00.000,800,661,798,765,40158.44
415652,2017-12-20 16:00:00.000,828,762.5,765,795,18472.1
415653,2017-12-21 00:00:00.000,817,763,794.97,790.21,13895.75
415654,2017-12-21 08:00:00.000,845.99,789.69,794.62,829.88,22670.55
415655,2017-12-21 16:00:00.000,832.1,705.98,829.06,723,35300.56
415656,2017-12-22 00:00:00.000,789,720.04,724.09,782.41,20251.43
415657,2017-12-22 08:00:00.000,796,580.15,784,609.99,54350.45
415658,2017-12-22 16:00:00.000,699,504.99,609.43,611.27,63319.83
415659,2017-12-23 00:00:00.000,689.35,563.71,611.31,635.97,36960.21
415660,2017-12-23 08:00:00.000,699.99,627.97,635.15,666.99,27613.98
415661,2017-12-23 16:00:00.000,714.99,657,667,685,28834.04
415662,2017-12-24 00:00:00.000,714.5,635.01,685.18,640.34,22553.04
415663,2017-12-24 08:00:00.000,667.64,582.23,640.33,639.01,41457.88
415664,2017-12-24 16:00:00.000,659.11,563.49,639.49,609,35099.86
415665,2017-12-25 00:00:00.000,659.49,589.6,609.06,658,18874.2
415666,2017-12-25 08:00:00.000,708,599.99,659.4,702,29455.71
415667,2017-12-25 16:00:00.000,744,684.24,702,704,30997.24
415668,2017-12-26 00:00:00.000,730.99,697,703.99,714.95,18091.88
415669,2017-12-26 08:00:00.000,749.17,712.56,713.12,741.71,27911.98
415670,2017-12-26 16:00:00.000,750,729,741.71,741.1,18541.14
415671,2017-12-27 00:00:00.000,750,732.32,741.1,750,13599.35
415672,2017-12-27 08:00:00.000,766.05,747.01,750,762.48,15517.99
415673,2017-12-27 16:00:00.000,765,720.02,762,732.8,18211.87
415674,2017-12-28 00:00:00.000,744.99,693.18,732.8,739.89,17609.41
415675,2017-12-28 08:00:00.000,744.93,645.88,739.89,687.52,35003.12
415676,2017-12-28 16:00:00.000,711.4,650.74,688.98,701,21661.57
415677,2017-12-29 00:00:00.000,714.68,667.87,701,707.89,16014.93
415678,2017-12-29 08:00:00.000,747,703,709.5,731.88,20244.11
415679,2017-12-29 16:00:00.000,750.97,705.07,731.98,750.66,24997.69
415680,2017-12-30 00:00:00.000,757.87,721,750.66,733.99,18786.32
415681,2017-12-30 08:00:00.000,735,670.01,732.9,707.01,34848.37
415682,2017-12-30 16:00:00.000,708.36,635.82,707,673.27,34088.95
415683,2017-12-31 00:00:00.000,705,646.3,673.27,681.06,20942.68
415684,2017-12-31 08:00:00.000,714.15,672.86,680.01,697,23303.12
415685,2017-12-31 16:00:00.000,730.03,682.16,696.99,720.03,22021.43
415686,2018-01-01 00:00:00.000,740,720.03,720.03,733.98,17303.7
415687,2018-01-01 08:00:00.000,763.55,716.8,733.01,751.99,18231.58
415688,2018-01-01 16:00:00.000,759,724.15,751.77,748.8,20223.46
415689,2018-01-02 00:00:00.000,762.62,733,748.27,754.99,15454.22
415690,2018-01-02 08:00:00.000,899.5,749.06,754.99,847.6,50520.09
415691,2018-01-02 16:00:00.000,866.65,825.11,847.6,865.56,28518.92
415692,2018-01-03 00:00:00.000,878,810,865.56,855.28,34218.77
415693,2018-01-03 08:00:00.000,884.98,850.03,855.13,876.02,27157.16
415694,2018-01-03 16:00:00.000,877.66,810,876.03,876,32335.35
415695,2018-01-04 00:00:00.000,950.01,859.84,876,934.03,29548.96
415696,2018-01-04 08:00:00.000,945,900.02,934.03,938.29,24824.85
415697,2018-01-04 16:00:00.000,1009.72,890.01,936.81,989.95,43896.16
415698,2018-01-05 00:00:00.000,998,910,989.95,940,34173.47
415699,2018-01-05 08:00:00.000,1045,930.1,940,1030,32939.77
415700,2018-01-05 16:00:00.000,1030,970.96,1029.12,981.5,34701.36
415701,2018-01-06 00:00:00.000,988.29,930,981.11,959.3,29732.89
415702,2018-01-06 08:00:00.000,999.7,950,958,992.02,26810.31
415703,2018-01-06 16:00:00.000,1010,980,993.73,1007.52,26660.95
415704,2018-01-07 00:00:00.000,1017.56,986,1007.52,1004.11,18483.02
415705,2018-01-07 08:00:00.000,1095.9,999.9,1003.71,1085.77,25003.13
415706,2018-01-07 16:00:00.000,1099,1064.1,1085.77,1097.48,18445.2
415707,2018-01-08 00:00:00.000,1125,1068,1097.48,1123.09,21830.49
415708,2018-01-08 08:00:00.000,1239.18,1117.98,1123.09,1198.05,39590.54
415709,2018-01-08 16:00:00.000,1203.17,910,1198.05,1059.93,80491.62
415710,2018-01-09 00:00:00.000,1162,1055,1059.92,1133.18,38749.39
415711,2018-01-09 08:00:00.000,1220,1104.85,1133.18,1212,39116.54
415712,2018-01-09 16:00:00.000,1260,1132.57,1212,1200.02,45996.39
415713,2018-01-10 00:00:00.000,1326.5,1197,1201.51,1291,33589.95
415714,2018-01-10 08:00:00.000,1440,1226.68,1291,1311.01,64459.28
415715,2018-01-10 16:00:00.000,1380,1230,1316.59,1348.99,60354.38
415716,2018-01-11 00:00:00.000,1362.3,1201.1,1348.85,1247,35371.36
415717,2018-01-11 08:00:00.000,1332.49,1021,1249.03,1227.97,107536.9
415718,2018-01-11 16:00:00.000,1249.99,1146.57,1227.97,1225,49325.2
415719,2018-01-12 00:00:00.000,1248.8,1074.99,1221.01,1138.93,37684.19
415720,2018-01-12 08:00:00.000,1241,1069.01,1136.45,1220,40072.48
415721,2018-01-12 16:00:00.000,1288.5,1176,1220.06,1216,31782.79
415722,2018-01-13 00:00:00.000,1280,1200.01,1214.7,1253.87,21908.2
415723,2018-01-13 08:00:00.000,1336.98,1252,1253.87,1330.57,24713.77
415724,2018-01-13 16:00:00.000,1368.89,1305,1330.56,1357,23931.55
415725,2018-01-14 00:00:00.000,1427.01,1351.4,1357,1388.02,27248.11
415726,2018-01-14 08:00:00.000,1391.89,1305.21,1388.1,1336.87,25719.59
415727,2018-01-14 16:00:00.000,1357.9,1220.89,1336.87,1250,47016.61
415728,2018-01-15 00:00:00.000,1355.61,1230,1252.47,1347,25655
415729,2018-01-15 08:00:00.000,1383.13,1297.9,1347.99,1300,25385.18
415730,2018-01-15 16:00:00.000,1329.98,1260.02,1300.19,1310,28963.68
415731,2018-01-16 00:00:00.000,1316,1258.12,1310,1271,14887.84
415732,2018-01-16 08:00:00.000,1275.01,1130.11,1268.67,1140.19,42560.64
415733,2018-01-16 16:00:00.000,1156.26,947,1134.01,1119.99,141536.3
415734,2018-01-17 00:00:00.000,1119.96,780,1119.96,1000,159792.4
415735,2018-01-17 08:00:00.000,1075.51,865,999.99,967.01,130371.9
415736,2018-01-17 16:00:00.000,969.17,755,967.01,782.97,131307.5
415737,2018-01-18 00:00:00.000,1070,775,776.02,1000,174654.2
415738,2018-01-18 08:00:00.000,1058.59,924.21,1000,934,122822
415739,2018-01-18 16:00:00.000,1075.2,933,935,1070,82042.68
415740,2018-01-19 00:00:00.000,1070,960,1070,994,89681
415741,2018-01-19 08:00:00.000,1043.95,941,993.3,1003,69524.54
415742,2018-01-19 16:00:00.000,1079,995.03,1003,1037.9,59950.03
415743,2018-01-20 00:00:00.000,1059.59,1004.13,1037.9,1032.5,38479.54
415744,2018-01-20 08:00:00.000,1135.08,1031,1032.5,1127.13,58317.92
415745,2018-01-20 16:00:00.000,1141.34,1081,1127.96,1131.47,36700.31
415746,2018-01-21 00:00:00.000,1165.4,1127.97,1131.47,1152.75,28334.35
415747,2018-01-21 08:00:00.000,1152.69,1016,1150.37,1053.4,65724.42
415748,2018-01-21 16:00:00.000,1118,1040.11,1054.71,1045.87,55009.92
415749,2018-01-22 00:00:00.000,1049.24,998,1045.41,1049,54296.67
415750,2018-01-22 08:00:00.000,1074.99,1020,1049,1073.88,40055.04
415751,2018-01-22 16:00:00.000,1090.15,934.95,1074.69,951,80963.48
415752,2018-01-23 00:00:00.000,998.94,908,951,993,64194.01
415753,2018-01-23 08:00:00.000,1012.16,931.23,993,946.66,47196.7
415754,2018-01-23 16:00:00.000,991.03,909,946.02,987.5,51752.18
415755,2018-01-24 00:00:00.000,1030,971.8,987.53,980,61210.77
415756,2018-01-24 08:00:00.000,1008,953.09,981.2,1000.01,42260.54
415757,2018-01-24 16:00:00.000,1074,986.15,1000.09,1016.01,58909.08
415758,2018-01-25 00:00:00.000,1064.99,1004,1017.54,1061,33088.17
415759,2018-01-25 08:00:00.000,1115,1051.08,1060.34,1079.6,51520.14
415760,2018-01-25 16:00:00.000,1086.99,1030.26,1079.59,1037.71,43545.38
415761,2018-01-26 00:00:00.000,1084,1035.04,1035.5,1056.52,24350.41
415762,2018-01-26 08:00:00.000,1082,1036.88,1055.29,1038,26741.91
415763,2018-01-26 16:00:00.000,1064,986,1038,1063.6,84325.55
415764,2018-01-27 00:00:00.000,1080,1032,1063.75,1051.03,34046.18
415765,2018-01-27 08:00:00.000,1079.8,1032.2,1051.03,1071.02,28570.6
415766,2018-01-27 16:00:00.000,1097.06,1051.13,1071.02,1095,29070.51
415767,2018-01-28 00:00:00.000,1127.99,1085.3,1095,1118.99,39253.23
415768,2018-01-28 08:00:00.000,1207.12,1112,1118.99,1182.97,46704.51
415769,2018-01-28 16:00:00.000,1277,1170.01,1182.97,1222.99,69166.23
415770,2018-01-29 00:00:00.000,1264,1212,1223,1251.96,27640
415771,2018-01-29 08:00:00.000,1258.89,1181.1,1251.96,1184.12,51149.65
415772,2018-01-29 16:00:00.000,1213,1170,1184.11,1202.98,35571.97
415773,2018-01-30 00:00:00.000,1205.21,1161.65,1202.98,1177.01,18571.15
415774,2018-01-30 08:00:00.000,1180.95,1120,1177.01,1174.96,35804.54
415775,2018-01-30 16:00:00.000,1186.85,1101,1174.05,1112.09,39525.63
415776,2018-01-31 00:00:00.000,1133.01,1051,1112.5,1085.5,79948.39
415777,2018-01-31 08:00:00.000,1117,1029,1084.63,1112,53568.81
415778,2018-01-31 16:00:00.000,1135,1075,1111.77,1102,27974.93
415779,2018-02-01 00:00:00.000,1126,1086,1102.02,1124.81,18828.29
415780,2018-02-01 08:00:00.000,1164.99,1120.56,1125.96,1137.1,33417.8
415781,2018-02-01 16:00:00.000,1162.36,1071,1137.1,1079.05,75889.46
415782,2018-02-02 00:00:00.000,1088.96,981,1079.07,1041.94,94048.03
415783,2018-02-02 08:00:00.000,1047.2,901.11,1041.89,931.94,88602.38
415784,2018-02-02 16:00:00.000,988.42,783.67,932.01,972.5,196662.1
415785,2018-02-03 00:00:00.000,985.97,871,973.27,922.3,92110.73
415786,2018-02-03 08:00:00.000,936.78,851,923.67,924.59,58681.32
415787,2018-02-03 16:00:00.000,998,905.96,923.3,958.69,64649.94
415788,2018-02-04 00:00:00.000,990,941.8,958.6,971,36706.62
415789,2018-02-04 08:00:00.000,975,936,971,953.33,26847.34
415790,2018-02-04 16:00:00.000,955.52,853.06,953.1,859,71879.28
415791,2018-02-05 00:00:00.000,887,789,859,823.56,87719.41
415792,2018-02-05 08:00:00.000,862.47,802.11,821.6,819.96,56419.88
415793,2018-02-05 16:00:00.000,827.73,707,819.96,731.41,107538.1
415794,2018-02-06 00:00:00.000,765.2,634.94,731.9,697.92,201558.6
415795,2018-02-06 08:00:00.000,724,570.1,697.93,579.94,229900.7
415796,2018-02-06 16:00:00.000,760.09,576.12,579.93,742.36,251504.2
415797,2018-02-07 00:00:00.000,798,678.11,742.34,779.25,167539.6
415798,2018-02-07 08:00:00.000,792.12,714.18,779.99,771,99914.32
415799,2018-02-07 16:00:00.000,847.21,763.51,771.01,817,146082.3
415800,2018-02-08 00:00:00.000,849,747.95,816.77,754,110406.8
415801,2018-02-08 08:00:00.000,786.93,751,753.19,781.66,10516.26
415802,2018-02-09 16:00:00.000,862,781.66,781.66,845.38,47597.58
415803,2018-02-10 00:00:00.000,882.2,843.29,845.02,877,47850.09
415804,2018-02-10 08:00:00.000,911.2,867.55,876.3,897.02,60691.85
415805,2018-02-10 16:00:00.000,897.26,825,897.26,829.21,84061.67
415806,2018-02-11 00:00:00.000,854.99,800,829.97,851.15,70064.54
415807,2018-02-11 08:00:00.000,851.93,778.52,851.15,783.7,67320.18
415808,2018-02-11 16:00:00.000,851.88,768.28,783.69,850.7,75266.24
415809,2018-02-12 00:00:00.000,857,805,851.03,808.99,46736.98
415810,2018-02-12 08:00:00.000,851.96,807.46,808.58,846,48588.71
415811,2018-02-12 16:00:00.000,874,840.26,846,857,57578.92
415812,2018-02-13 00:00:00.000,877.56,853.16,857,866.66,37419.3
415813,2018-02-13 08:00:00.000,871,836.82,866.39,842.55,40836.76
415814,2018-02-13 16:00:00.000,853,820,842.55,836.26,44938.16
415815,2018-02-14 00:00:00.000,852.53,833.64,836.25,841.57,24531.02
415816,2018-02-14 08:00:00.000,870,841.3,841.57,869.9,30232.56
415817,2018-02-14 16:00:00.000,903.99,856.42,869.99,903.06,62951.23
415818,2018-02-15 00:00:00.000,924.99,895.16,903.16,919.09,57159.06
415819,2018-02-15 08:00:00.000,939,902.31,919.09,938.71,46176.81
415820,2018-02-15 16:00:00.000,946.66,895.59,938.71,933.98,64100.09
415821,2018-02-16 00:00:00.000,939.94,915.2,933.98,924.55,45360.88
415822,2018-02-16 08:00:00.000,948.48,902.13,924.55,902.21,47117.03
415823,2018-02-16 16:00:00.000,937.98,901.36,903.49,931.99,37403.4
415824,2018-02-17 00:00:00.000,943.98,920.1,931.99,938.67,31019.73
415825,2018-02-17 08:00:00.000,968.49,933.48,938.6,964.57,41390.16
415826,2018-02-17 16:00:00.000,974,949,964.55,963.22,44623.46
415827,2018-02-18 00:00:00.000,973,956,963.25,969.99,24077.42
415828,2018-02-18 08:00:00.000,978.5,911.57,969.99,935.23,66723.76
415829,2018-02-18 16:00:00.000,948.79,897,935.23,933.19,56924.03
415830,2018-02-19 00:00:00.000,945.44,907.75,932.38,911,36482.01
415831,2018-02-19 08:00:00.000,946.18,906.04,911,944.49,28667.79
415832,2018-02-19 16:00:00.000,956.22,935.43,944.29,953.02,27835.71
415833,2018-02-20 00:00:00.000,956,932.12,953.03,938.11,23596
415834,2018-02-20 08:00:00.000,961,938.13,939.17,950,31762.87
415835,2018-02-20 16:00:00.000,952.65,927.1,950,939.91,33758.28
415836,2018-02-21 00:00:00.000,942,873,939.46,882.99,54535.53
415837,2018-02-21 08:00:00.000,908.88,856.51,882.99,889.94,73624.39
415838,2018-02-21 16:00:00.000,895,831.22,889.95,838,49418.77
415839,2018-02-22 00:00:00.000,848,812.87,838.01,835.89,53157.4
415840,2018-02-22 08:00:00.000,871.96,827,836.35,849.74,34849.85
415841,2018-02-22 16:00:00.000,853.91,788.66,849.14,809.74,67597.84
415842,2018-02-23 00:00:00.000,820,786.6,809.73,801.49,35114.16
415843,2018-02-23 08:00:00.000,847.86,785.99,801.47,837.83,54136.61
415844,2018-02-23 16:00:00.000,885,837.78,837.83,865.1,56439.75
415845,2018-02-24 00:00:00.000,865.12,823.29,865.1,851.6,43931.05
415846,2018-02-24 08:00:00.000,875,831.32,851.59,846.75,36660.5
415847,2018-02-24 16:00:00.000,851.73,819.19,846.75,830.37,30780.84
415848,2018-02-25 00:00:00.000,836.57,805,829.46,833.94,21870.24
415849,2018-02-25 08:00:00.000,849.5,820.62,833.92,840.95,20335.34
415850,2018-02-25 16:00:00.000,846.06,813.18,840.95,823.33,21513.94
415851,2018-02-26 00:00:00.000,846.98,820.1,823.71,841.19,17581.99
415852,2018-02-26 08:00:00.000,856.33,833,841.46,842.18,18865.7
415853,2018-02-26 16:00:00.000,882,835.05,842,875.05,35407.42
415854,2018-02-27 00:00:00.000,880,857,875.05,867.98,20638.34
415855,2018-02-27 08:00:00.000,895,860.69,867.98,890.89,21639.39
415856,2018-02-27 16:00:00.000,897.49,864.21,890.86,873.07,27509.84
415857,2018-02-28 00:00:00.000,886,868.16,872.75,870.11,14338.45
415858,2018-02-28 08:00:00.000,891,870,871.84,874.03,20968.96
415859,2018-02-28 16:00:00.000,879.9,854.71,874.99,869.19,20295.96
415860,2018-03-01 00:00:00.000,875,850.3,869.19,853.5,12355.53
415861,2018-03-01 08:00:00.000,868,848.65,853.5,866,12445.75
415862,2018-03-01 16:00:00.000,874.62,863,866,866.18,16836.83
415863,2018-03-02 00:00:00.000,879.96,864.21,866.18,870.63,14502.43
415864,2018-03-02 08:00:00.000,876.22,866,870.63,868.32,15787.61
415865,2018-03-02 16:00:00.000,872.6,850,868.65,854.77,14216.07
415866,2018-03-03 00:00:00.000,863.61,850,855,856.28,9432.579
415867,2018-03-03 08:00:00.000,870.78,856.22,856.27,860,13631.32
415868,2018-03-03 16:00:00.000,869.61,857.13,860.01,861.17,10958.49
415869,2018-03-04 00:00:00.000,866.36,852.3,861.17,856.02,9580.479
415870,2018-03-04 08:00:00.000,857.75,836.24,856.51,839.97,12391.28
415871,2018-03-04 16:00:00.000,859.66,838,840.06,857.65,8020.86
415872,2018-03-05 00:00:00.000,868,857.5,857.65,866.66,9322.881
415873,2018-03-05 08:00:00.000,870,863.11,866.61,867.8,10405.91
415874,2018-03-05 16:00:00.000,871.75,858.01,867.3,861.2,10247.24
415875,2018-03-06 00:00:00.000,863.98,847.2,860.8,849.84,9914.649
415876,2018-03-06 08:00:00.000,853.18,837.31,849.81,847.5,12352.85
415877,2018-03-06 16:00:00.000,849.84,819,847.5,830,18290.89
415878,2018-03-07 00:00:00.000,831.78,803.01,830.08,813.11,18014.33
415879,2018-03-07 08:00:00.000,826.2,777.9,813.31,786,20229.29
415880,2018-03-07 16:00:00.000,796.19,775,785.9,785.71,19941.51
415881,2018-03-08 00:00:00.000,788,718.4,786.23,749.9,68842.48
415882,2018-03-08 08:00:00.000,761.59,730,749.02,756.15,24066.99
415883,2018-03-08 16:00:00.000,772.07,730,756.37,749.7,18971.32
415884,2018-03-09 00:00:00.000,750.99,684,750.53,695.46,33274.47
415885,2018-03-09 08:00:00.000,705,640,695.48,669.84,45310.09
415886,2018-03-09 16:00:00.000,711,651,669.68,694.25,33115.44
415887,2018-03-10 00:00:00.000,727.92,676.26,695.18,723.71,38119.85
415888,2018-03-10 08:00:00.000,745,720,723.65,729.19,25449.46
415889,2018-03-10 16:00:00.000,739,716,729.26,731.02,14870.55
415890,2018-03-11 00:00:00.000,734.99,673.06,731.02,680.58,22692.67
415891,2018-03-11 08:00:00.000,697.67,659.15,680.58,688.49,27022.7
415892,2018-03-11 16:00:00.000,721.51,677.95,688.49,697.97,23086.57
415893,2018-03-12 00:00:00.000,735,698,698,720.85,23858.08
415894,2018-03-12 08:00:00.000,731,711.25,721,727,15403.17
415895,2018-03-12 16:00:00.000,740.5,690.1,727,694.72,25917.09
415896,2018-03-13 00:00:00.000,706.03,676.31,693.48,697.11,26412.59
415897,2018-03-13 08:00:00.000,713.76,683.9,696.52,701.49,17016.53
415898,2018-03-13 16:00:00.000,708.5,681,701.69,687.69,22151.66
415899,2018-03-14 00:00:00.000,697.79,680,687.67,689.94,16567
415900,2018-03-14 08:00:00.000,703.54,687.29,690.16,689.7,14194.34
415901,2018-03-14 16:00:00.000,692.99,648.22,688.79,654.4,28700.05
415902,2018-03-15 00:00:00.000,654.4,585,654.1,610.1,47009.86
415903,2018-03-15 08:00:00.000,620,570,610.1,591.39,40048.28
415904,2018-03-15 16:00:00.000,621.12,583.91,591.41,600,35776.37
415905,2018-03-16 00:00:00.000,615.2,587.51,600,608.83,18602.08
415906,2018-03-16 08:00:00.000,614.9,584.15,608.83,608,20007.11
415907,2018-03-16 16:00:00.000,625.3,595,608.1,621.8,27192.48
415908,2018-03-17 00:00:00.000,624,597.3,622,599.05,17520.62
415909,2018-03-17 08:00:00.000,606,591.07,599.03,600.37,13337.55
415910,2018-03-17 16:00:00.000,609.26,573.98,600.33,575,21561.54
415911,2018-03-18 00:00:00.000,577.2,544,575.5,546.95,33123.37
415912,2018-03-18 08:00:00.000,548.95,507,547.98,516.41,44427.29
415913,2018-03-18 16:00:00.000,523,455,516.57,461,86655.45
415914,2018-03-19 00:00:00.000,560,450,461.52,537,117734.5
415915,2018-03-19 08:00:00.000,558.5,519.16,537.39,547.01,59117.74
415916,2018-03-19 16:00:00.000,557,515.8,547.01,550.3,66550.83
415917,2018-03-20 00:00:00.000,560,527.19,550.4,556.88,59130.2
415918,2018-03-20 08:00:00.000,556.96,525.25,556.88,527.07,43544.2
415919,2018-03-20 16:00:00.000,541.11,515,527.65,534,37674.46
415920,2018-03-21 00:00:00.000,567.87,534.01,534.08,557,54208.25
415921,2018-03-21 08:00:00.000,590.52,552.9,557,570.99,45089.44
415922,2018-03-21 16:00:00.000,584.41,566.24,570.51,574.73,28779.6
415923,2018-03-22 00:00:00.000,577.48,545.11,575,559.17,43150.13
415924,2018-03-22 08:00:00.000,578.6,557.55,559.15,563.01,26728.68
415925,2018-03-22 16:00:00.000,568.49,516,563.38,531.01,57632.51
415926,2018-03-23 00:00:00.000,543.94,523.27,531.02,539.92,26745.01
415927,2018-03-23 08:00:00.000,543,509.2,539.78,513,41483.2
415928,2018-03-23 16:00:00.000,532.98,506.71,513.22,525.76,38564.32
415929,2018-03-24 00:00:00.000,544.72,519.1,526.5,543.03,26368.54
415930,2018-03-24 08:00:00.000,545.99,534.4,543.2,541.99,28990.15
415931,2018-03-24 16:00:00.000,543,524.13,541.99,539.14,30791.45
415932,2018-03-25 00:00:00.000,540,518.63,539.46,520.22,27929.19
415933,2018-03-25 08:00:00.000,523.9,513.82,521.17,517.68,21725.39
415934,2018-03-25 16:00:00.000,526.93,512,518,515.56,24177.96
415935,2018-03-26 00:00:00.000,536,515.27,516.11,523.74,25999.82
415936,2018-03-26 08:00:00.000,527.67,516.01,523.95,517,18248.64
415937,2018-03-26 16:00:00.000,519.39,471.62,517,482.21,74602.75
415938,2018-03-27 00:00:00.000,497.85,465.56,482.21,485,58232.85
415939,2018-03-27 08:00:00.000,491.55,450.33,485,464.85,52922.93
415940,2018-03-27 16:00:00.000,473,446,464.71,467.96,53238.4
415941,2018-03-28 00:00:00.000,472,446,467.97,448.5,32027.44
415942,2018-03-28 08:00:00.000,460.3,440.14,448.5,452.5,33252.98
415943,2018-03-28 16:00:00.000,466,444.87,452.51,446.34,36531.27
415944,2018-03-29 00:00:00.000,452.36,442.05,446.35,446.67,20111.23
415945,2018-03-29 08:00:00.000,449.43,412.44,446.07,414.46,49532.87
415946,2018-03-29 16:00:00.000,421,396.11,414.46,406.65,76081.69
415947,2018-03-30 00:00:00.000,418.68,380,407,384,99727.38
415948,2018-03-30 08:00:00.000,409.87,366,383.87,405.64,143245
415949,2018-03-30 16:00:00.000,412.04,371,405.7,382.5,78620.02
415950,2018-03-31 00:00:00.000,395.67,370,382.5,392.43,70389.72
415951,2018-03-31 08:00:00.000,419.4,388.52,392.4,392.06,73356.52
415952,2018-03-31 16:00:00.000,410,391.36,392.06,402.46,54421.95
415953,2018-04-01 00:00:00.000,409.7,389.65,402.46,393.92,40055.12
415954,2018-04-01 08:00:00.000,399.91,374.01,393.93,377.29,28047.29
415955,2018-04-01 16:00:00.000,383,356.9,377.28,360.4,62665.04
415956,2018-04-02 00:00:00.000,388,358.89,360.15,378.58,59781.67
415957,2018-04-02 08:00:00.000,391,375.05,378.58,388.95,41428.04
415958,2018-04-02 16:00:00.000,394.87,380.54,388.44,389.51,39340.86
415959,2018-04-03 00:00:00.000,390.78,375,389.7,385.05,32473.24
415960,2018-04-03 08:00:00.000,402.5,380.13,385,400.85,47485.52
415961,2018-04-03 16:00:00.000,406.49,395.5,400.86,403.7,42747.86
415962,2018-04-04 00:00:00.000,419.08,402.53,403.8,415.01,47664.18
415963,2018-04-04 08:00:00.000,416.5,397.81,415,403.13,37200.53
415964,2018-04-04 16:00:00.000,404.95,370,403.12,371.1,65164.98
415965,2018-04-05 00:00:00.000,385.33,371.01,371.17,378.16,38232.89
